,0.1-1.0,1.0-20.0,4.0-14.0,4.0-20.0
2024-01-16 08:44:59,4.304176371744501e-07,1.898275139707066e-09,2.10217105766196e-10,2.10217105766196e-10
2024-01-16 08:59:59,4.0420294444044746e-07,1.880325429878105e-09,2.826062237759458e-10,2.826062237759458e-10
2024-01-16 09:14:59,4.842165178945083e-07,2.9879692679185906e-08,1.601417881990867e-09,1.601417881990867e-09
2024-01-16 09:29:59,7.263774038593677e-07,5.8714529909942487e-08,3.164990274256688e-09,3.164990274256688e-09
2024-01-16 09:44:59,3.964553612620278e-07,1.9235372087654953e-09,3.7355890900578707e-10,3.7355890900578707e-10
2024-01-16 09:59:59,3.911920802932539e-07,1.9151892205305604e-09,3.254328771113359e-10,3.254328771113359e-10
2024-01-16 10:14:59,4.058172935520523e-07,1.912135731275121e-09,2.436119249084809e-10,2.436119249084809e-10
2024-01-16 10:29:59,4.2958050358054445e-07,1.8083910963419866e-09,1.751311598170506e-10,1.751311598170506e-10
2024-01-16 10:44:59,4.026712522086689e-07,1.839532028973736e-09,2.2384485911675437e-10,2.2384485911675437e-10
2024-01-16 10:59:59,3.904201360127827e-07,1.9319460077720522e-09,2.9460823421161956e-10,2.9460823421161956e-10
2024-01-16 11:14:59,4.2129006560042413e-07,1.9049423179458817e-09,2.771169627617375e-10,2.771169627617375e-10
2024-01-16 11:29:59,4.0282443527735363e-07,2.113354395347694e-09,2.3429168118784605e-10,2.3429168118784605e-10
2024-01-16 11:44:59,3.882596541597009e-07,2.1748243264811073e-09,2.2959491376197747e-10,2.2959491376197747e-10
2024-01-16 11:59:59,3.621354567712376e-07,1.9973812746047553e-09,2.3338384063930403e-10,2.3338384063930403e-10
2024-01-16 12:14:59,3.386131322715622e-07,2.124500091905624e-09,2.2602819183321949e-10,2.2602819183321949e-10
2024-01-16 12:29:59,3.428895380182334e-07,1.963326480846623e-09,2.4747574263435167e-10,2.4747574263435167e-10
2024-01-16 12:44:59,3.273241969725871e-07,7.127773269139328e-09,1.5741210839647004e-09,1.5741210839647004e-09
2024-01-16 12:59:59,3.4902677657064943e-07,5.278792225110943e-09,1.122237548721323e-09,1.122237548721323e-09
2024-01-16 13:14:59,3.381755061169759e-07,2.322864702997931e-09,2.400043247002364e-10,2.400043247002364e-10
2024-01-16 13:29:59,3.245385826517217e-07,3.0895531807747047e-09,7.446823891981432e-10,7.446823891981432e-10
2024-01-16 13:44:59,3.2133927545866385e-07,2.614544008245257e-09,5.121738548703827e-10,5.121738548703827e-10
2024-01-16 13:59:59,3.177712457262883e-07,3.024021198594181e-09,1.1580740911146374e-09,1.1580740911146374e-09
2024-01-16 14:14:59,3.139633490702526e-07,2.981724280848759e-09,1.1254207026179988e-09,1.1254207026179988e-09
2024-01-16 14:29:59,3.093410026190936e-07,1.8642588285815336e-09,1.9674487403390956e-10,1.9674487403390956e-10
2024-01-16 14:44:59,3.0128685876218963e-07,1.6361210675331069e-09,1.387303143452174e-10,1.387303143452174e-10
2024-01-16 14:59:59,3.035155843654487e-07,1.5711769393256162e-09,1.0056359245696823e-10,1.0056359245696823e-10
2024-01-16 15:14:59,2.947182959051527e-07,1.6043012723079867e-09,1.1554611721480753e-10,1.1554611721480753e-10
2024-01-16 15:29:59,3.1538533303341527e-07,1.694126210998332e-09,1.1760451758504334e-10,1.1760451758504334e-10
2024-01-16 15:44:59,2.892747609890589e-07,1.6682390944692849e-09,1.1255428306865563e-10,1.1255428306865563e-10
2024-01-16 15:59:59,2.7894339607932587e-07,1.5989844602659574e-09,1.2088723117789555e-10,1.2088723117789555e-10
2024-01-16 16:14:59,2.800652077295043e-07,1.6017370788192157e-09,1.319533560393838e-10,1.319533560393838e-10
2024-01-16 16:29:59,2.6260991736994165e-07,1.652762465547344e-09,1.2057055476154412e-10,1.2057055476154412e-10
2024-01-16 16:44:59,2.539522402648331e-07,1.7842377858708408e-09,1.9845061237656737e-10,1.9845061237656737e-10
2024-01-16 16:59:59,2.570228266181108e-07,1.8567348884061368e-09,2.332319355908128e-10,2.332319355908128e-10
2024-01-16 17:14:59,2.5152741425423447e-07,1.5770226961743697e-09,1.198412755249326e-10,1.198412755249326e-10
2024-01-16 17:29:59,2.562462944956991e-07,1.8613642506382077e-09,5.570740418550626e-10,5.570740418550626e-10
2024-01-16 17:44:59,2.5237170315250485e-07,1.7873398122214505e-09,5.375946411458966e-10,5.375946411458966e-10
2024-01-16 17:59:59,2.4676710092753257e-07,1.5770260215293996e-09,1.96538278859318e-10,1.96538278859318e-10
2024-01-16 18:14:59,2.3667502718193594e-07,1.507068506155274e-09,1.2229869092606655e-10,1.2229869092606655e-10
2024-01-16 18:29:59,2.2578230115277847e-07,1.5494822482506464e-09,9.239952318590136e-11,9.239952318590136e-11
2024-01-16 18:44:59,2.285077492260429e-07,5.5822481273745395e-09,1.4310151163410388e-09,1.4310151163410388e-09
2024-01-16 18:59:59,2.357618830566502e-07,8.191098086920599e-09,1.8717953397140482e-09,1.8717953397140482e-09
2024-01-16 19:14:59,2.175949843527525e-07,5.967442806527309e-09,9.742004622164658e-10,9.742004622164658e-10
2024-01-16 19:29:59,2.196200220411788e-07,2.207852703441342e-09,1.9065453439734084e-10,1.9065453439734084e-10
2024-01-16 19:44:59,2.2887751277046027e-07,3.676408358490099e-09,3.665015566970048e-10,3.665015566970048e-10
2024-01-16 19:59:59,2.277095238566309e-07,6.301324824619458e-09,6.686046337697134e-10,6.686046337697134e-10
2024-01-16 20:14:59,2.0451952064000567e-07,7.255792048707514e-09,7.698304894018024e-10,7.698304894018024e-10
2024-01-16 20:29:59,1.9784397114020013e-07,7.262782587948867e-09,7.034082233169158e-10,7.034082233169158e-10
2024-01-16 20:44:59,1.9495731883867475e-07,6.613865081024764e-09,6.937484989852658e-10,6.937484989852658e-10
2024-01-16 20:59:59,1.9908026445899539e-07,3.962762584961076e-09,5.564549914528822e-10,5.564549914528822e-10
2024-01-16 21:14:59,2.0832786870572991e-07,1.6358562539650386e-09,1.1639650067466028e-10,1.1639650067466028e-10
2024-01-16 21:29:59,1.9805425168275746e-07,1.3301178117593082e-09,7.190229167100584e-11,7.190229167100584e-11
2024-01-16 21:44:59,1.9097288356081718e-07,1.3580073846971863e-09,7.463093312446057e-11,7.463093312446057e-11
2024-01-16 21:59:59,1.7872820410080034e-07,1.33556411285495e-09,8.304267073780693e-11,8.304267073780693e-11
2024-01-16 22:14:59,1.8357173828502137e-07,1.3525023497020789e-09,1.2787333297811712e-10,1.2787333297811712e-10
2024-01-16 22:29:59,1.8944945035558158e-07,1.3553580439540471e-09,1.2543999462053238e-10,1.2543999462053238e-10
2024-01-16 22:44:59,1.8346052585604488e-07,1.3776909418350262e-09,1.1598249292747503e-10,1.1598249292747503e-10
2024-01-16 22:59:59,1.7199931393392228e-07,1.3386794785440388e-09,8.396241951379027e-11,8.396241951379027e-11
2024-01-16 23:14:59,1.7490828795618204e-07,1.3350005635656086e-09,6.691140312793852e-11,6.691140312793852e-11
2024-01-16 23:29:59,1.7241408750857605e-07,5.751967459477895e-09,3.023073408373004e-09,3.023073408373004e-09
2024-01-16 23:44:59,1.731421505809411e-07,4.258226905930304e-09,2.193787771204788e-09,2.193787771204788e-09
2024-01-16 23:59:59,1.6227138230961936e-07,1.2930208213617908e-09,6.509947013848767e-11,6.509947013848767e-11
2024-01-17 00:14:59,1.7093475933735878e-07,1.2676582020945958e-09,8.540481915404996e-11,8.540481915404996e-11
2024-01-17 00:29:59,1.7788661744945055e-07,1.283691537843705e-09,7.232807104789855e-11,7.232807104789855e-11
2024-01-17 00:44:59,1.6803967129866846e-07,1.2889973476902507e-09,5.932852437005604e-11,5.932852437005604e-11
2024-01-17 00:59:59,1.5719301781675272e-07,1.3383230506988464e-09,5.885175583660199e-11,5.885175583660199e-11
2024-01-17 01:14:59,1.5874225189792112e-07,1.32315652995391e-09,6.411485702862772e-11,6.411485702862772e-11
2024-01-17 01:29:59,1.6550925167269458e-07,1.3129967964360385e-09,7.179570412481263e-11,7.179570412481263e-11
2024-01-17 01:44:59,1.631614347958631e-07,1.2619921225988868e-09,8.290147310652452e-11,8.290147310652452e-11
2024-01-17 01:59:59,1.624881442968657e-07,1.7435675683626437e-09,3.9292762626479227e-10,3.9292762626479227e-10
2024-01-17 02:14:59,1.568867633364608e-07,1.8400111064683854e-09,4.507280433808536e-10,4.507280433808536e-10
2024-01-17 02:29:59,1.5704453354667804e-07,1.2186318936823267e-09,1.3423055570517915e-10,1.3423055570517915e-10
2024-01-17 02:44:59,1.5777647411252893e-07,1.2099627235901408e-09,8.433352875989323e-11,8.433352875989323e-11
2024-01-17 02:59:59,1.4849244920438743e-07,1.1367312506782224e-09,5.0582492407482093e-11,5.0582492407482093e-11
2024-01-17 03:14:59,1.4398832103069698e-07,1.1489282652449339e-09,5.7618500202547565e-11,5.7618500202547565e-11
2024-01-17 03:29:59,1.4124386343585718e-07,1.1887322935594551e-09,1.100334188539864e-10,1.100334188539864e-10
2024-01-17 03:44:59,1.4289840143803206e-07,1.1872188059834047e-09,8.9364922795935e-11,8.9364922795935e-11
2024-01-17 03:59:59,1.3284158279755885e-07,1.162923547503885e-09,5.791142295506124e-11,5.791142295506124e-11
2024-01-17 04:14:59,1.308033318007099e-07,1.3397581384244777e-09,1.1632106330900016e-10,1.1632106330900016e-10
2024-01-17 04:29:59,1.357372557202653e-07,3.3213425606894346e-09,3.322170592039434e-10,3.322170592039434e-10
2024-01-17 04:44:59,1.4210918644023553e-07,3.3547500173636984e-09,4.1942555602733554e-10,4.1942555602733554e-10
2024-01-17 04:59:59,1.428062070955418e-07,1.5573063397169844e-09,2.663848674999192e-10,2.663848674999192e-10
2024-01-17 05:14:59,1.3202808824671558e-07,1.3439451216789246e-09,2.2413410572794385e-10,2.2413410572794385e-10
2024-01-17 05:29:59,1.265435684664803e-07,1.3942323832844078e-09,2.559720844767984e-10,2.559720844767984e-10
2024-01-17 05:44:59,1.258190931096408e-07,2.1453855539157924e-09,5.606864913766827e-10,5.606864913766827e-10
2024-01-17 05:59:59,1.279409436920709e-07,2.0533604864715212e-09,5.306872296829789e-10,5.306872296829789e-10
2024-01-17 06:14:59,1.3052055571044103e-07,1.4037771481593403e-09,1.7531736130080228e-10,1.7531736130080228e-10
2024-01-17 06:29:59,1.2365124044979927e-07,1.4387600972035994e-09,1.2810548845399063e-10,1.2810548845399063e-10
2024-01-17 06:44:59,1.2824161192655966e-07,1.4196610720648923e-09,1.110780155953191e-10,1.110780155953191e-10
2024-01-17 06:59:59,1.3582493997475218e-07,1.2617532466856522e-09,1.4365726458183018e-10,1.4365726458183018e-10
2024-01-17 07:14:59,1.313615992976973e-07,1.1730018110581772e-09,1.6537962793297544e-10,1.6537962793297544e-10
2024-01-17 07:29:59,1.260474937536158e-07,1.3952726704024672e-09,2.804672820324916e-10,2.804672820324916e-10
2024-01-17 07:44:59,1.2549862745556193e-07,1.3700962774873372e-09,2.576132354976118e-10,2.576132354976118e-10
2024-01-17 07:59:59,1.1792610110647946e-07,1.0836167993383982e-09,1.0308372574432537e-10,1.0308372574432537e-10
2024-01-17 08:14:59,1.2592537006538793e-07,2.48913782624067e-09,6.16527734279021e-10,6.16527734279021e-10
2024-01-17 08:29:59,1.2735820839251894e-07,2.4642489793716062e-09,6.15968502691984e-10,6.15968502691984e-10
2024-01-17 08:44:59,1.2810812191686387e-07,1.193436347297177e-09,1.0405799982416607e-10,1.0405799982416607e-10
2024-01-17 08:59:59,1.3029613327260916e-07,1.1981876397530332e-09,7.023481027377585e-11,7.023481027377585e-11
2024-01-17 09:14:59,1.3111001223098507e-07,2.213902496269193e-09,7.808533324708787e-10,7.808533324708787e-10
2024-01-17 09:29:59,1.2821765350448353e-07,2.168165037963989e-09,6.954564241193301e-10,6.954564241193301e-10
2024-01-17 09:44:59,1.2636867718526427e-07,1.2730143681658198e-09,1.483112985455974e-10,1.483112985455974e-10
2024-01-17 09:59:59,1.252404216114457e-07,1.2564347588691106e-09,8.391826503886333e-11,8.391826503886333e-11
2024-01-17 10:14:59,1.2442353666379115e-07,1.2586037435559739e-09,1.7835659961703652e-10,1.7835659961703652e-10
2024-01-17 10:29:59,1.2461604995841368e-07,1.2586165211853107e-09,1.5172450078170758e-10,1.5172450078170758e-10
2024-01-17 10:44:59,1.2240757462128502e-07,1.4843257046530362e-09,2.824014173075951e-10,2.824014173075951e-10
2024-01-17 10:59:59,1.3666478121498095e-07,1.403037930203129e-09,1.69836239139574e-10,1.69836239139574e-10
2024-01-17 11:14:59,1.388963648392057e-07,1.3369531086626405e-09,8.531600107707251e-11,8.531600107707251e-11
2024-01-17 11:29:59,1.3942466348512162e-07,1.2425691678764036e-09,6.996548893032194e-11,6.996548893032194e-11
2024-01-17 11:44:59,1.3797043459363541e-07,1.2447475539146313e-09,8.614221886637368e-11,8.614221886637368e-11
2024-01-17 11:59:59,1.459742419946435e-07,1.3380979939863053e-09,8.947883825892568e-11,8.947883825892568e-11
2024-01-17 12:14:59,1.437943717333882e-07,1.8373995310365632e-09,3.404894830843977e-10,3.404894830843977e-10
2024-01-17 12:29:59,1.4815285897847216e-07,1.6470976972658264e-09,2.0483640818883955e-10,2.0483640818883955e-10
2024-01-17 12:44:59,1.4837968558295405e-07,1.4756162945336152e-09,1.8773506130502068e-10,1.8773506130502068e-10
2024-01-17 12:59:59,1.5650978421446228e-07,1.6218033931650523e-09,1.621192347878282e-10,1.621192347878282e-10
2024-01-17 13:14:59,1.6294336144673168e-07,1.6054117175793665e-09,1.3932650375052338e-10,1.3932650375052338e-10
2024-01-17 13:29:59,1.6146428688596494e-07,1.611410884456601e-09,1.3113313242694595e-10,1.3113313242694595e-10
2024-01-17 13:44:59,1.5214274220902087e-07,1.6237298874775647e-09,1.339731378313993e-10,1.339731378313993e-10
2024-01-17 13:59:59,1.5310617496540783e-07,1.6367440541229593e-09,2.55922401200795e-10,2.55922401200795e-10
2024-01-17 14:14:59,1.5210214279131153e-07,1.4726849663686386e-09,9.560059509496393e-11,9.560059509496393e-11
2024-01-17 14:29:59,1.551290284719471e-07,1.4700295616050828e-09,1.0821404229884894e-10,1.0821404229884894e-10
2024-01-17 14:44:59,1.6377631809268154e-07,1.4180198210238267e-09,1.2770313820161222e-10,1.2770313820161222e-10
2024-01-17 14:59:59,1.5115058305824002e-07,1.4341793209611615e-09,1.221002544122437e-10,1.221002544122437e-10
2024-01-17 15:14:59,1.517089221126115e-07,1.3871151290119488e-09,1.3803031597119921e-10,1.3803031597119921e-10
2024-01-17 15:29:59,1.509010580485597e-07,1.3657901878320214e-09,1.2444706902143256e-10,1.2444706902143256e-10
2024-01-17 15:44:59,1.5554292320673633e-07,1.362437944378819e-09,1.135598952540736e-10,1.135598952540736e-10
2024-01-17 15:59:59,1.6064630736176176e-07,1.3759810040690726e-09,1.665501406390863e-10,1.665501406390863e-10
2024-01-17 16:14:59,1.4574367381619106e-07,1.3746802701432737e-09,1.781667282484924e-10,1.781667282484924e-10
2024-01-17 16:29:59,1.5450364617931114e-07,1.386344299321696e-09,1.1376212341559621e-10,1.1376212341559621e-10
2024-01-17 16:44:59,1.6747273146228735e-07,1.3813444913305908e-09,1.0488049144955899e-10,1.0488049144955899e-10
2024-01-17 16:59:59,1.712571964291876e-07,1.310384818306718e-09,9.902563164084763e-11,9.902563164084763e-11
2024-01-17 17:14:59,1.728609821748146e-07,1.3904205354847984e-09,2.428710623949044e-10,2.428710623949044e-10
2024-01-17 17:29:59,1.8408627658019954e-07,4.773944029403605e-09,1.685127958828811e-09,1.685127958828811e-09
2024-01-17 17:44:59,2.955311815446218e-07,1.4227274657097914e-08,2.231178878975558e-09,2.231178878975558e-09
2024-01-17 17:59:59,3.612531340898367e-07,1.5607348092189902e-08,2.093714056397688e-09,2.093714056397688e-09
2024-01-17 18:14:59,3.446721719472326e-07,1.4539192283747088e-08,2.1446031501696332e-09,2.1446031501696332e-09
2024-01-17 18:29:59,3.4307096741027754e-07,1.3864172271532617e-08,1.9485702421606618e-09,1.9485702421606618e-09
2024-01-17 18:44:59,3.357448773758147e-07,1.3923725376876199e-08,1.5394739188973914e-09,1.5394739188973914e-09
2024-01-17 18:59:59,3.2798819846464844e-07,1.2677061744674888e-08,1.4690940745748192e-09,1.4690940745748192e-09
2024-01-17 19:14:59,3.1323766577934233e-07,1.1317417368116522e-08,2.026511729497561e-09,2.026511729497561e-09
2024-01-17 19:29:59,2.26021229786637e-07,5.829901662408678e-09,1.1840116545679943e-09,1.1840116545679943e-09
2024-01-17 19:44:59,1.7464124576681937e-07,1.6124187698186613e-09,1.9329474389359796e-10,1.9329474389359796e-10
2024-01-17 19:59:59,1.6344717592687916e-07,1.5246696477270915e-09,1.721408562339134e-10,1.721408562339134e-10
2024-01-17 20:14:59,1.605015107713775e-07,1.3660200100103735e-09,1.0747763991295138e-10,1.0747763991295138e-10
2024-01-17 20:29:59,1.7190508103511786e-07,1.420776175333523e-09,1.4928865898760572e-10,1.4928865898760572e-10
2024-01-17 20:44:59,1.6540810385368583e-07,1.4309411349048025e-09,1.776551262467462e-10,1.776551262467462e-10
2024-01-17 20:59:59,1.6874010946913408e-07,1.4370121021959212e-09,1.9843925736979455e-10,1.9843925736979455e-10
2024-01-17 21:14:59,1.6440056184075777e-07,1.467531708619749e-09,2.1749684177717964e-10,2.1749684177717964e-10
2024-01-17 21:29:59,1.6505242555115303e-07,1.4380766758297966e-09,2.2780628588322156e-10,2.2780628588322156e-10
2024-01-17 21:44:59,1.693684685892083e-07,1.393715961818367e-09,9.947742626271583e-11,9.947742626271583e-11
2024-01-17 21:59:59,1.6490964937643103e-07,1.6208632035949533e-09,2.772592355398847e-10,2.772592355398847e-10
2024-01-17 22:14:59,1.630447475062068e-07,1.5396853556482333e-09,2.5912847974836366e-10,2.5912847974836366e-10
2024-01-17 22:29:59,1.74948712326461e-07,1.4595407875583143e-09,1.1227254424594835e-10,1.1227254424594835e-10
2024-01-17 22:44:59,1.7599037468719183e-07,1.54382648654387e-09,1.196445082238196e-10,1.196445082238196e-10
2024-01-17 22:59:59,1.7228942102092757e-07,2.7136528546637098e-09,6.298817111599738e-10,6.298817111599738e-10
2024-01-17 23:14:59,1.7859474180150324e-07,2.464394306716661e-09,4.3782550037370623e-10,4.3782550037370623e-10
2024-01-17 23:29:59,1.8035768629966089e-07,2.31262197283172e-09,3.25554520440444e-10,3.25554520440444e-10
2024-01-17 23:44:59,1.713976987185591e-07,2.5492201205297746e-09,2.820796542208501e-10,2.820796542208501e-10
2024-01-17 23:59:59,1.745182208234805e-07,2.416029413672465e-09,2.1568985689351393e-10,2.1568985689351393e-10
2024-01-18 00:14:59,1.8312117297331042e-07,2.4479610385566922e-09,2.3259004071012245e-10,2.3259004071012245e-10
2024-01-18 00:29:59,1.7960157785413545e-07,2.5237008112335914e-09,2.5039793278149005e-10,2.5039793278149005e-10
2024-01-18 00:44:59,1.791649387510762e-07,2.1609289606782383e-09,3.8396801974367507e-10,3.8396801974367507e-10
2024-01-18 00:59:59,1.8251637134016233e-07,1.9239415868636683e-09,3.6152632039636736e-10,3.6152632039636736e-10
2024-01-18 01:14:59,1.723859110273332e-07,2.0357684984156077e-09,2.4026152212526145e-10,2.4026152212526145e-10
2024-01-18 01:29:59,1.9274982239523557e-07,2.2666821938870145e-08,3.4412069630485705e-09,3.4412069630485705e-09
2024-01-18 01:44:59,2.0278067618730157e-07,2.2754496744501805e-08,3.4805618547486445e-09,3.4805618547486445e-09
2024-01-18 01:59:59,1.7683721446174486e-07,2.164194289509764e-09,1.9199770781222029e-10,1.9199770781222029e-10
2024-01-18 02:14:59,1.763097789012976e-07,2.085939544503273e-09,2.395885244871594e-10,2.395885244871594e-10
2024-01-18 02:29:59,2.2378612342667592e-07,5.7336137304705374e-09,7.805268122698379e-10,7.805268122698379e-10
2024-01-18 02:44:59,2.654964104492507e-07,8.127373614132156e-09,1.1151446021276458e-09,1.1151446021276458e-09
2024-01-18 02:59:59,2.123515778485394e-07,3.485992959045361e-09,4.852589391145004e-10,4.852589391145004e-10
2024-01-18 03:14:59,2.278218198620117e-07,5.821707696107257e-09,9.81613397517476e-10,9.81613397517476e-10
2024-01-18 03:29:59,3.018677465415255e-07,1.2823425747948414e-08,1.543299068778113e-09,1.543299068778113e-09
2024-01-18 03:44:59,2.9454760758657074e-07,1.2009421122612382e-08,1.2722846010602823e-09,1.2722846010602823e-09
2024-01-18 03:59:59,2.427401494954045e-07,6.998666171658406e-09,7.250164327025449e-10,7.250164327025449e-10
